Time	Price	Holding	Value	Funds	Shares	PeriodRate	ExpectedGain	TotalInput	Target	Diff	EndValue	Realized	TotalValue	Liquid	Profit
2020-02-24T20:35:00.299Z	9625.17	0.32387511	3117.35	10	0.00103686	0.00002175	0.0721	3210	3323.32	-205.97	3127.35	100	3227.35	17.35	0.54%
2020-02-24T22:35:00.387Z	9639.83	0.32491197	3132.1	10	0.0010353	0.00002175	0.0723	3220	3333.39	-201.3	3142.1	100	3242.1	22.1	0.69%
2020-02-25T00:35:00.690Z	9625	0.32594727	3137.24	10	0.00103688	0.00002175	0.0725	3230	3343.46	-206.22	3147.24	100	3247.24	17.24	0.53%
2020-02-25T02:35:00.315Z	9575.77	0.32698415	3131.13	10	0.00104221	0.00002174	0.0727	3240	3353.53	-222.41	3141.13	100	3241.13	1.13	0.03%
2020-02-25T04:35:00.451Z	9590.64	0.32802636	3145.98	10	0.00104046	0.00002175	0.0729	3250	3363.6	-217.62	3155.98	100	3255.98	5.98	0.18%
2020-02-25T06:35:00.304Z	9533.58	0.32906682	3137.18	10	0.00104682	0.00002175	0.0731	3260	3373.67	-236.49	3147.18	100	3247.18	-12.82	-0.39%
2020-02-25T08:35:00.298Z	9558.82	0.33011364	3155.5	10	0.00104374	0.00002175	0.0734	3270	3383.74	-228.25	3165.5	100	3265.5	-4.5	-0.14%
2020-02-25T10:35:00.282Z	9572.24	0.33115738	3169.92	10	0.0010426	0.00002175	0.0736	3280	3393.81	-223.9	3179.92	100	3279.92	-0.08	-0.00%
2020-02-25T12:35:00.287Z	9629.29	0.33219998	3198.85	10	0.00103642	0.00002175	0.0738	3290	3403.88	-205.03	3208.85	100	3308.85	18.85	0.57%
2020-02-25T14:35:00.330Z	9434.74	0.3332364	3144	10	0.00105828	0.00002175	0.074	3300	3413.95	-269.96	3154	100	3254	-46	-1.39%
2020-02-25T16:35:00.670Z	9374.01	0.33429468	3133.68	10	0.00106543	0.00002175	0.0742	3310	3424.02	-290.34	3143.68	100	3243.68	-66.32	-2.00%
2020-02-25T18:35:00.330Z	9352.03	0.33536011	3136.3	10	0.00106721	0.00002175	0.0745	3320	3434.09	-297.8	3146.3	100	3246.3	-73.7	-2.22%
2020-02-25T20:35:00.291Z	9302.44	0.33642732	3129.59	10	0.00107284	0.00002175	0.0747	3330	3444.16	-314.57	3139.59	100	3239.59	-90.41	-2.71%
2020-02-25T22:35:00.423Z	9403.26	0.33750016	3173.6	10	0.00106136	0.00002175	0.0749	3340	3454.23	-280.63	3183.6	100	3283.6	-56.4	-1.69%
2020-02-26T00:35:00.292Z	9353.04	0.33856152	3166.58	10	0.00106703	0.00002175	0.0751	3350	3464.31	-297.73	3176.58	100	3276.58	-73.42	-2.19%
2020-02-26T02:35:00.353Z	9201.55	0.33962855	3125.11	10	0.00108445	0.00002175	0.0753	3360	3474.39	-349.28	3135.11	100	3235.11	-124.89	-3.72%
2020-02-26T04:35:00.496Z	9127.85	0.340713	3109.98	10	0.00109336	0.00002175	0.0756	3370	3484.47	-374.49	3119.98	100	3219.98	-150.02	-4.45%
2020-02-26T06:35:00.382Z	9181.63	0.34180636	3138.34	10	0.0010871	0.00002175	0.0758	3380	3494.55	-356.21	3148.34	100	3248.34	-131.66	-3.90%
2020-02-26T08:35:00.391Z	9110.33	0.34289346	3123.87	10	0.00109563	0.00002175	0.076	3390	3504.63	-380.75	3133.87	100	3233.87	-156.13	-4.61%
2020-02-26T10:35:00.299Z	9168.21	0.34398909	3153.76	10	0.00108878	0.00002175	0.0762	3400	3514.71	-360.94	3163.76	100	3263.76	-136.24	-4.01%
2020-02-26T12:35:00.771Z	9243.88	0.34507787	3189.86	10	0.00107909	0.00002175	0.0764	3410	3524.79	-334.93	3199.86	100	3299.86	-110.14	-3.23%
2020-02-26T14:35:00.296Z	9000.81	0.34615696	3115.69	10	0.00110833	0.00002174	0.0766	3420	3534.87	-419.17	3125.69	100	3225.69	-194.31	-5.68%
2020-02-26T16:35:00.417Z	8854.51	0.34726529	3074.86	10	0.00112694	0.00002175	0.0769	3430	3544.95	-470.08	3084.86	100	3184.86	-245.14	-7.15%
2020-02-26T18:35:00.287Z	8750.23	0.34839223	3048.51	10	0.00114054	0.00002175	0.0771	3440	3555.03	-506.51	3058.51	100	3158.51	-281.49	-8.18%
2020-02-26T20:35:00.335Z	8825.29	0.34953277	3084.73	10	0.00113084	0.00002175	0.0773	3450	3565.11	-480.38	3094.73	100	3194.73	-255.27	-7.40%
2020-02-26T22:35:00.365Z	8794.53	0.35066361	3083.92	10	0.0011348	0.00002175	0.0775	3460	3575.19	-491.27	3093.92	100	3193.92	-266.08	-7.69%
2020-02-27T00:35:00.258Z	8666.17	0.35179841	3048.74	10	0.0011516	0.00002175	0.0777	3470	3585.27	-536.52	3058.74	100	3158.74	-311.26	-8.97%
2020-02-27T02:35:00.720Z	8682.07	0.35295001	3064.34	10	0.00114949	0.00002175	0.078	3480	3595.35	-531.01	3074.34	100	3174.34	-305.66	-8.78%
2020-02-27T04:35:00.362Z	8726.26	0.3540995	3089.96	10	0.00114326	0.00002175	0.0782	3490	3605.43	-515.46	3099.96	100	3199.96	-290.04	-8.31%
2020-02-27T06:35:00.293Z	8784.93	0.35524276	3120.78	10	0.00113604	0.00002175	0.0784	3500	3615.51	-494.73	3130.78	100	3230.78	-269.22	-7.69%
2020-02-27T08:35:00.391Z	8839.13	0.3563788	3150.08	10	0.00112925	0.00002175	0.0786	3510	3625.59	-475.51	3160.08	100	3260.08	-249.92	-7.12%
2020-02-27T10:35:00.459Z	8783.37	0.35750805	3140.13	10	0.00113624	0.00002175	0.0788	3520	3635.67	-495.54	3150.13	100	3250.13	-269.87	-7.67%
2020-02-27T12:35:00.277Z	8896.29	0.35864429	3190.6	10	0.00112182	0.00002175	0.0791	3530	3645.75	-455.15	3200.6	100	3300.6	-229.4	-6.50%
2020-02-27T14:35:00.380Z	8830.94	0.35976611	3177.07	10	0.00113012	0.00002175	0.0793	3540	3655.83	-478.76	3187.07	100	3287.07	-252.93	-7.14%
2020-02-27T16:35:00.357Z	8922.06	0.36089623	3219.94	10	0.00111928	0.00002175	0.0795	3550	3665.91	-445.97	3229.94	100	3329.94	-220.06	-6.20%
2020-02-27T18:35:00.290Z	8919.78	0.36201551	3229.1	10	0.00111886	0.00002175	0.0797	3560	3675.99	-446.89	3239.1	100	3339.1	-220.9	-6.21%
2020-02-27T20:35:00.354Z	8879.38	0.36313437	3224.41	10	0.00112387	0.00002175	0.0799	3570	3686.07	-461.66	3234.41	100	3334.41	-235.59	-6.60%
2020-02-27T22:35:00.512Z	8720	0.36425824	3176.33	10	0.00114449	0.00002175	0.0802	3580	3696.15	-519.82	3186.33	100	3286.33	-293.67	-8.20%
2020-02-28T00:35:00.304Z	8865.9	0.36540273	3239.62	10	0.00112544	0.00002175	0.0804	3590	3706.23	-466.61	3249.62	100	3349.62	-240.38	-6.70%
2020-02-28T02:35:00.323Z	8867.5	0.36652817	3250.19	10	0.00112546	0.00002175	0.0806	3600	3716.31	-466.12	3260.19	100	3360.19	-239.81	-6.66%
2020-02-28T04:35:00.714Z	8851.81	0.36765363	3254.4	10	0.00112749	0.00002175	0.0808	3610	3726.39	-471.99	3264.4	100	3364.4	-245.6	-6.80%
2020-02-28T06:35:00.684Z	8774.65	0.36878112	3235.93	10	0.00113737	0.00002175	0.081	3620	3736.47	-500.55	3245.93	100	3345.93	-274.07	-7.57%
2020-02-28T08:35:00.299Z	8754.98	0.36991849	3238.63	10	0.00113992	0.00002174	0.0812	3630	3746.55	-507.92	3248.63	100	3348.63	-281.37	-7.75%
2020-02-28T10:35:00.287Z	8566.82	0.37105841	3178.79	10	0.00116501	0.00002175	0.0815	3640	3756.63	-577.84	3188.79	100	3288.79	-351.21	-9.65%
2020-02-28T12:35:00.412Z	8462.85	0.37222342	3150.07	10	0.00117928	0.00002175	0.0817	3650	3766.71	-616.64	3160.07	100	3260.07	-389.93	-10.68%
2020-02-28T14:35:00.323Z	8580.63	0.3734027	3204.03	10	0.00116269	0.00002175	0.0819	3660	3776.79	-572.76	3214.03	100	3314.03	-345.97	-9.45%
2020-02-28T16:35:00.292Z	8678.39	0.37456539	3250.62	10	0.00114998	0.00002175	0.0821	3670	3786.87	-536.25	3260.62	100	3360.62	-309.38	-8.43%
2020-02-28T18:35:00.271Z	8547.1	0.37571537	3211.28	10	0.00116765	0.00002175	0.0823	3680	3796.95	-585.68	3221.28	100	3321.28	-358.72	-9.75%
2020-02-28T20:35:00.334Z	8635.03	0.37688302	3254.4	10	0.00115576	0.00002175	0.0826	3690	3807.03	-552.64	3264.4	100	3364.4	-325.6	-8.82%
2020-02-28T22:35:00.301Z	8727.97	0.37803878	3299.51	10	0.00114345	0.00002175	0.0828	3700	3817.11	-517.6	3309.51	100	3409.51	-290.49	-7.85%
2020-02-29T00:35:00.318Z	8774.14	0.37918223	3327	10	0.00113759	0.00002175	0.083	3710	3827.19	-500.2	3337	100	3437	-273	-7.36%
2020-02-29T02:35:00.385Z	8705.23	0.38031982	3310.77	10	0.00114644	0.00002175	0.0832	3720	3837.27	-526.5	3320.77	100	3420.77	-299.23	-8.04%
2020-02-29T04:35:00.430Z	8737.01	0.38146626	3332.87	10	0.00114227	0.00002175	0.0834	3730	3847.35	-514.48	3342.87	100	3442.87	-287.13	-7.70%
2020-02-29T06:35:00.285Z	8732.42	0.38260853	3341.1	10	0.00114287	0.00002175	0.0837	3740	3857.43	-516.34	3351.1	100	3451.1	-288.9	-7.72%
2020-02-29T08:35:00.359Z	8750.12	0.3837514	3357.87	10	0.00114056	0.00002175	0.0839	3750	3867.51	-509.64	3367.87	100	3467.87	-282.13	-7.52%
2020-02-29T10:35:00.324Z	8701.67	0.38489196	3349.2	10	0.00114695	0.00002175	0.0841	3760	3877.59	-528.39	3359.2	100	3459.2	-300.8	-8.00%
2020-02-29T12:35:00.283Z	8676	0.38603891	3349.27	10	0.0011503	0.00002175	0.0843	3770	3887.67	-538.4	3359.27	100	3459.27	-310.73	-8.24%
2020-02-29T14:35:00.365Z	8620.4	0.38718921	3337.73	10	0.0011572	0.00002175	0.0845	3780	3897.75	-560.03	3347.73	100	3447.73	-332.27	-8.79%
2020-02-29T16:35:00.648Z	8625.01	0.38834641	3349.49	10	0.00115708	0.00002175	0.0848	3790	3907.83	-558.34	3359.49	100	3459.49	-330.51	-8.72%
2020-02-29T18:35:00.373Z	8673.3	0.38950349	3378.28	10	0.00115066	0.00002175	0.085	3800	3917.91	-539.63	3388.28	100	3488.28	-311.72	-8.20%
2020-02-29T20:35:00.394Z	8655.86	0.39065415	3381.45	10	0.00115298	0.00002175	0.0852	3810	3928	-546.55	3391.45	100	3491.45	-318.55	-8.36%
2020-02-29T22:35:00.287Z	8619.76	0.39180713	3377.28	10	0.00115785	0.00002175	0.0854	3820	3938.09	-560.8	3387.28	100	3487.28	-332.72	-8.71%
2020-03-01T00:35:00.318Z	8598.25	0.39296498	3378.81	10	0.00116059	0.00002175	0.0856	3830	3948.18	-569.36	3388.81	100	3488.81	-341.19	-8.91%
2020-03-01T02:35:00.838Z	8634.27	0.39412557	3402.99	10	0.00115586	0.00002175	0.0859	3840	3958.27	-555.28	3412.99	100	3512.99	-327.01	-8.52%
2020-03-01T04:35:00.366Z	8579.49	0.39528143	3391.31	10	0.00116305	0.00002174	0.0861	3850	3968.36	-577.04	3401.31	100	3501.31	-348.69	-9.06%
2020-03-01T06:35:00.919Z	8553.19	0.39644448	3390.86	10	0.00116682	0.00002175	0.0863	3860	3978.45	-587.58	3400.86	100	3500.86	-359.14	-9.30%
2020-03-01T08:35:00.395Z	8569.49	0.3976113	3407.33	10	0.0011646	0.00002174	0.0865	3870	3988.54	-581.21	3417.33	100	3517.33	-352.67	-9.11%
2020-03-01T10:35:00.288Z	8572.4	0.3987759	3418.47	10	0.0011642	0.00002175	0.0867	3880	3998.63	-580.16	3428.47	100	3528.47	-351.53	-9.06%
2020-03-01T12:35:00.290Z	8659.81	0.3999401	3463.41	10	0.00115257	0.00002175	0.087	3890	4008.72	-545.31	3473.41	100	3573.41	-316.59	-8.14%
2020-03-01T14:35:00.709Z	8610.58	0.40109267	3453.64	10	0.00115904	0.00002175	0.0872	3900	4018.81	-565.17	3463.64	100	3563.64	-336.36	-8.62%
2020-03-01T16:35:00.328Z	8479.23	0.40225171	3410.78	10	0.00117699	0.00002174	0.0874	3910	4028.9	-618.11	3420.78	100	3520.78	-389.22	-9.95%
2020-03-01T18:35:00.277Z	8467.9	0.4034287	3416.19	10	0.0011787	0.00002175	0.0876	3920	4038.99	-622.79	3426.19	100	3526.19	-393.81	-10.05%
2020-03-01T20:35:00.297Z	8483.91	0.4046074	3432.65	10	0.00117634	0.00002175	0.0878	3930	4049.08	-616.43	3442.65	100	3542.65	-387.35	-9.86%
2020-03-01T22:35:00.340Z	8517.26	0.40578374	3456.17	10	0.00117174	0.00002175	0.0881	3940	4059.17	-603	3466.17	100	3566.17	-373.83	-9.49%
2020-03-02T00:35:00.291Z	8536.59	0.40695548	3474.01	10	0.00116921	0.00002175	0.0883	3950	4069.26	-595.25	3484.01	100	3584.01	-365.99	-9.27%
2020-03-02T02:35:00.307Z	8610.86	0.40812469	3514.3	10	0.00115944	0.00002175	0.0885	3960	4079.35	-565.04	3524.3	100	3624.3	-335.7	-8.48%
2020-03-02T04:35:00.323Z	8622.4	0.40928413	3529.01	10	0.00115745	0.00002175	0.0887	3970	4089.44	-560.43	3539.01	100	3639.01	-330.99	-8.34%
2020-03-02T06:35:00.477Z	8654.37	0.41044158	3552.11	10	0.0011532	0.00002175	0.0889	3980	4099.53	-547.42	3562.11	100	3662.11	-317.89	-7.99%
2020-03-02T08:35:00.660Z	8641.41	0.41159478	3556.76	10	0.0011549	0.00002175	0.0892	3990	4109.62	-552.86	3566.76	100	3666.76	-323.24	-8.10%
2020-03-02T10:35:00.694Z	8725.62	0.41274968	3601.5	10	0.00114376	0.00002175	0.0894	4000	4119.71	-518.21	3611.5	100	3711.5	-288.5	-7.21%
2020-03-02T12:35:00.278Z	8729.52	0.41389344	3613.09	10	0.00114325	0.00002174	0.0896	4010	4129.8	-516.71	3623.09	100	3723.09	-286.91	-7.15%
2020-03-02T14:35:00.742Z	8841.65	0.41503669	3669.61	10	0.00112885	0.00002175	0.0898	4020	4139.89	-470.28	3679.61	100	3779.61	-240.39	-5.98%
2020-03-02T16:35:00.286Z	8877.51	0.41616554	3694.51	10	0.00112437	0.00002174	0.09	4030	4149.98	-455.47	3704.51	100	3804.51	-225.49	-5.60%
2020-03-02T18:35:00.322Z	8881.06	0.41728991	3705.98	10	0.00112377	0.00002175	0.0902	4040	4160.07	-454.09	3715.98	100	3815.98	-224.02	-5.55%
2020-03-02T20:35:00.320Z	8872.65	0.41841368	3712.44	10	0.00112481	0.00002175	0.0905	4050	4170.16	-457.72	3722.44	100	3822.44	-227.56	-5.62%
2020-03-02T22:35:00.343Z	8960.2	0.41953849	3759.15	10	0.00111382	0.00002175	0.0907	4060	4180.25	-421.1	3769.15	100	3869.15	-190.85	-4.70%
2020-03-03T00:35:00.303Z	8827.44	0.42065231	3713.28	10	0.00113043	0.00002175	0.0909	4070	4190.34	-477.06	3723.28	100	3823.28	-246.72	-6.06%
2020-03-03T02:35:00.302Z	8860.69	0.42178274	3737.29	10	0.00112633	0.00002175	0.0911	4080	4200.43	-463.15	3747.29	100	3847.29	-232.71	-5.70%
2020-03-03T04:35:00.487Z	8848.22	0.42290907	3741.99	10	0.00112774	0.00002175	0.0913	4090	4210.52	-468.53	3751.99	100	3851.99	-238.01	-5.82%
2020-03-03T06:35:00.303Z	8826.38	0.42403681	3742.71	10	0.00113088	0.00002175	0.0916	4100	4220.61	-477.9	3752.71	100	3852.71	-247.29	-6.03%
2020-03-03T08:35:00.320Z	8795.07	0.42516769	3739.38	10	0.00113435	0.00002175	0.0918	4110	4230.7	-491.32	3749.38	100	3849.38	-260.62	-6.34%
2020-03-03T10:35:00.397Z	8861.73	0.42630204	3777.77	10	0.00112619	0.00002175	0.092	4120	4240.79	-463.02	3787.77	100	3887.77	-232.23	-5.64%
2020-03-03T12:35:00.307Z	8873.17	0.42742823	3792.64	10	0.00112474	0.00002175	0.0922	4130	4250.88	-458.24	3802.64	100	3902.64	-227.36	-5.51%
2020-03-03T14:35:00.316Z	8743.97	0.42855297	3747.25	10	0.00114166	0.00002175	0.0924	4140	4260.97	-513.72	3757.25	100	3857.25	-282.75	-6.83%
2020-03-03T16:35:00.339Z	8654.46	0.42969463	3718.77	10	0.00115275	0.00002175	0.0927	4150	4271.06	-552.29	3728.77	100	3828.77	-321.23	-7.74%
2020-03-03T18:35:00.335Z	8714.07	0.43084738	3754.43	10	0.00114521	0.00002175	0.0929	4160	4281.15	-526.72	3764.43	100	3864.43	-295.57	-7.10%
2020-03-03T20:35:00.330Z	8700	0.43199259	3758.34	10	0.00114753	0.00002175	0.0931	4170	4291.24	-532.91	3768.34	100	3868.34	-301.66	-7.23%
2020-03-03T22:35:00.354Z	8772.79	0.43314012	3799.85	10	0.00113761	0.00002175	0.0933	4180	4301.33	-501.49	3809.85	100	3909.85	-270.15	-6.46%
2020-03-04T00:35:00.325Z	8744.43	0.43427773	3797.51	10	0.0011413	0.00002175	0.0935	4190	4311.42	-513.91	3807.51	100	3907.51	-282.49	-6.74%
2020-03-04T02:35:00.298Z	8820	0.43541903	3840.4	10	0.00113152	0.00002175	0.0938	4200	4321.51	-481.12	3850.4	100	3950.4	-249.6	-5.94%
2020-03-04T04:35:01.137Z	8819.76	0.43655055	3850.27	10	0.00113147	0.00002175	0.094	4210	4331.6	-481.33	3860.27	100	3960.27	-249.73	-5.93%
2020-03-04T06:35:00.302Z	8800	0.43768202	3851.6	10	0.00113473	0.00002174	0.0942	4220	4341.69	-490.09	3861.6	100	3961.6	-258.4	-6.12%
2020-03-04T08:35:00.323Z	8808.44	0.43881675	3865.29	10	0.00113312	0.00002175	0.0944	4230	4351.78	-486.49	3875.29	100	3975.29	-254.71	-6.02%
2020-03-04T10:35:00.324Z	8764.95	0.43994987	3856.14	10	0.00113852	0.00002175	0.0946	4240	4361.87	-505.74	3866.14	100	3966.14	-273.86	-6.46%
2020-03-04T12:35:00.254Z	8741.8	0.44108839	3855.91	10	0.00114163	0.00002175	0.0949	4250	4371.96	-516.06	3865.91	100	3965.91	-284.09	-6.68%
2020-03-04T14:35:00.309Z	8778.61	0.44223002	3882.16	10	0.00113685	0.00002175	0.0951	4260	4382.06	-499.89	3892.16	100	3992.16	-267.84	-6.29%
2020-03-04T16:35:00.354Z	8705.82	0.44336687	3859.87	10	0.00114636	0.00002175	0.0953	4270	4392.16	-532.28	3869.87	100	3969.87	-300.13	-7.03%
2020-03-04T18:35:00.338Z	8705.04	0.44451323	3869.51	10	0.00114646	0.00002175	0.0955	4280	4402.26	-532.75	3879.51	100	3979.51	-300.49	-7.02%
2020-03-04T20:35:00.327Z	8723.59	0.44565969	3887.75	10	0.00114399	0.00002175	0.0957	4290	4412.36	-524.6	3897.75	100	3997.75	-292.25	-6.81%
2020-03-04T22:35:00.321Z	8751.81	0.44680368	3910.34	10	0.00114045	0.00002175	0.096	4300	4422.46	-512.12	3920.34	100	4020.34	-279.66	-6.50%
2020-03-05T00:35:00.414Z	8807.65	0.44794413	3945.34	10	0.00113311	0.00002175	0.0962	4310	4432.56	-487.22	3955.34	100	4055.34	-254.66	-5.91%
2020-03-05T02:35:00.339Z	8928.57	0.44907724	4009.62	10	0.00111776	0.00002175	0.0964	4320	4442.66	-433.04	4019.62	100	4119.62	-200.38	-4.64%
2020-03-05T04:35:03.508Z	8911.49	0.450195	4011.91	10	0.0011199	0.00002176	0.0967	4330	4452.76	-440.85	4021.91	100	4121.91	-208.09	-4.81%
2020-03-05T06:35:03.927Z	8935	0.4513149	4032.5	10	0.00111696	0.00002175	0.0968	4340	4462.86	-430.36	4042.5	100	4142.5	-197.5	-4.55%
2020-03-05T08:35:03.769Z	8909.94	0.45243186	4031.14	10	0.0011201	0.00002175	0.097	4350	4472.96	-441.82	4041.14	100	4141.14	-208.86	-4.80%
2020-03-05T10:35:03.676Z	9078.02	0.45355196	4117.35	10	0.00109936	0.00002175	0.0973	4360	4483.06	-365.7	4127.35	100	4227.35	-132.65	-3.04%
2020-03-05T12:35:03.370Z	9128.07	0.45465132	4150.09	10	0.00109333	0.00002175	0.0975	4370	4493.16	-343.07	4160.09	100	4260.09	-109.91	-2.52%
2020-03-05T14:35:04.258Z	9072.12	0.45574465	4134.57	10	0.00110028	0.00002175	0.0977	4380	4503.26	-368.69	4144.57	100	4244.57	-135.43	-3.09%
2020-03-05T16:35:00.453Z	9101.32	0.45684493	4157.89	10	0.00109654	0.00002173	0.0979	4390	4513.36	-355.47	4167.89	100	4267.89	-122.11	-2.78%
2020-03-05T18:35:00.375Z	9117.42	0.45794147	4175.24	10	0.00109461	0.00002175	0.0981	4400	4523.46	-348.21	4185.24	100	4285.24	-114.76	-2.61%
2020-03-05T20:35:00.330Z	9107.02	0.45903608	4180.45	10	0.00109586	0.00002175	0.0984	4410	4533.56	-353.11	4190.45	100	4290.45	-119.55	-2.71%
2020-03-05T22:35:00.395Z	9124.45	0.46013194	4198.45	10	0.00109376	0.00002175	0.0986	4420	4543.66	-345.21	4208.45	100	4308.45	-111.55	-2.52%
2020-03-06T00:35:00.430Z	9061.47	0.4612257	4179.38	10	0.00110137	0.00002175	0.0988	4430	4553.76	-374.38	4189.38	100	4289.38	-140.62	-3.17%
2020-03-06T02:35:00.501Z	9073.13	0.46232707	4194.75	10	0.00110001	0.00002175	0.099	4440	4563.86	-369.11	4204.75	100	4304.75	-135.25	-3.05%
2020-03-06T04:35:00.456Z	9044.55	0.46342708	4191.49	10	0.00110343	0.00002175	0.0992	4450	4573.96	-382.47	4201.49	100	4301.49	-148.51	-3.34%
2020-03-06T06:35:00.311Z	9105.59	0.46453051	4229.82	10	0.00109597	0.00002175	0.0995	4460	4584.06	-354.24	4239.82	100	4339.82	-120.18	-2.69%
2020-03-06T08:35:00.304Z	9102.9	0.46562648	4238.55	10	0.0010967	0.00002175	0.0997	4470	4594.16	-355.61	4248.55	100	4348.55	-121.45	-2.72%
2020-03-06T10:35:00.309Z	9129.81	0.46672318	4261.09	10	0.00109317	0.00002175	0.0999	4480	4604.26	-343.17	4271.09	100	4371.09	-108.91	-2.43%
2020-03-06T12:35:00.310Z	9115.01	0.46781635	4264.15	10	0.0010949	0.00002175	0.1001	4490	4614.36	-350.21	4274.15	100	4374.15	-115.85	-2.58%
2020-03-06T14:35:00.390Z	9113.82	0.46891125	4273.57	10	0.00109496	0.00002175	0.1003	4500	4624.46	-350.89	4283.57	100	4383.57	-116.43	-2.59%
2020-03-06T16:35:00.655Z	9083.74	0.47000621	4269.41	10	0.00109867	0.00002175	0.1006	4510	4634.56	-365.15	4279.41	100	4379.41	-130.59	-2.90%
2020-03-06T18:35:03.500Z	9084.8	0.47110488	4279.89	10	0.00109854	0.00002175	0.1008	4520	4644.66	-364.77	4289.89	100	4389.89	-130.11	-2.88%
2020-03-06T20:35:03.559Z	9123.05	0.47220342	4307.94	10	0.00109393	0.00002175	0.101	4530	4654.76	-346.83	4317.94	100	4417.94	-112.06	-2.47%
2020-03-06T22:35:03.394Z	9102.9	0.47329735	4308.38	10	0.00109635	0.00002175	0.1012	4540	4664.86	-356.48	4318.38	100	4418.38	-121.62	-2.68%
2020-03-07T00:35:03.510Z	9136.97	0.4743937	4334.52	10	0.00109224	0.00002175	0.1014	4550	4674.96	-340.44	4344.52	100	4444.52	-105.48	-2.32%
2020-03-07T02:35:03.848Z	9108.49	0.47548594	4330.96	10	0.00109568	0.00002175	0.1017	4560	4685.06	-354.1	4340.96	100	4440.96	-119.04	-2.61%
2020-03-07T04:35:03.643Z	9102.7	0.47658162	4338.18	10	0.00109638	0.00002175	0.1019	4570	4695.16	-356.98	4348.18	100	4448.18	-121.82	-2.67%
2020-03-07T06:35:00.874Z	9104.19	0.477678	4348.87	10	0.0010962	0.00002174	0.1021	4580	4705.26	-356.39	4358.87	100	4458.87	-121.13	-2.64%
2020-03-07T08:35:00.622Z	9120.34	0.4787742	4366.58	10	0.00109426	0.00002175	0.1023	4590	4715.36	-348.78	4376.58	100	4476.58	-113.42	-2.47%
2020-03-07T10:35:00.285Z	9136.03	0.47986846	4384.09	10	0.00109238	0.00002175	0.1025	4600	4725.46	-341.37	4394.09	100	4494.09	-105.91	-2.30%
2020-03-07T12:35:00.933Z	9129.64	0.48096084	4391	10	0.00109339	0.00002175	0.1028	4610	4735.56	-344.56	4401	100	4501	-109	-2.36%
2020-03-07T14:35:04.510Z	9106.51	0.48205423	4389.83	10	0.00109575	0.00002176	0.103	4620	4745.66	-355.83	4399.83	100	4499.83	-120.17	-2.60%
2020-03-07T18:35:00.583Z	8899.52	0.48314998	4299.8	10	0.00112135	0.00004348	0.2063	4630	4755.87	-456.06	4309.8	100	4409.8	-220.2	-4.76%
2020-03-07T20:35:00.382Z	8900.95	0.48427133	4310.47	10	0.00112123	0.00002175	0.1034	4640	4765.97	-455.5	4320.47	100	4420.47	-219.53	-4.73%
2020-03-07T22:35:00.338Z	8915	0.48539256	4327.27	10	0.00111946	0.00002175	0.1036	4650	4776.07	-448.8	4337.27	100	4437.27	-212.73	-4.57%
2020-03-08T00:35:00.296Z	8765.09	0.48651202	4264.32	10	0.00113801	0.00002175	0.1039	4660	4786.17	-521.85	4274.32	100	4374.32	-285.68	-6.13%
2020-03-08T02:35:03.638Z	8764.26	0.48765003	4273.89	10	0.00113872	0.00002176	0.1041	4670	4796.27	-522.38	4283.89	100	4383.89	-286.11	-6.13%
2020-03-08T04:35:04.052Z	8746.44	0.48878875	4275.16	10	0.00114085	0.00002175	0.1043	4680	4806.37	-531.21	4285.16	100	4385.16	-294.84	-6.30%
2020-03-08T06:35:00.690Z	8723.1	0.4899296	4273.7	10	0.00114381	0.00002174	0.1045	4690	4816.47	-542.77	4283.7	100	4383.7	-306.3	-6.53%
2020-03-08T08:35:00.323Z	8735.05	0.49107341	4289.55	10	0.00114252	0.00002174	0.1047	4700	4826.57	-537.02	4299.55	100	4399.55	-300.45	-6.39%
2020-03-08T11:35:00.612Z	8736.63	0.49221593	4300.31	10	0.00114232	0.00003262	0.1574	4710	4836.73	-536.42	4310.31	100	4410.31	-299.69	-6.36%
2020-03-08T13:35:00.341Z	8645.01	0.49335825	4265.09	10	0.00115442	0.00002175	0.1052	4720	4846.84	-581.75	4275.09	100	4375.09	-344.91	-7.31%
2020-03-08T15:35:00.373Z	8350.93	0.49451267	4129.64	10	0.00119395	0.00002175	0.1054	4730	4856.95	-727.3	4139.64	100	4239.64	-490.36	-10.37%
2020-03-08T17:35:00.404Z	8306	0.49570662	4117.34	10	0.00120154	0.00002175	0.1056	4740	4867.06	-749.72	4127.34	100	4227.34	-512.66	-10.82%
2020-03-08T19:35:00.327Z	8296.01	0.49690816	4122.36	10	0.00120299	0.00002175	0.1058	4750	4877.17	-754.81	4132.36	100	4232.36	-517.64	-10.90%
2020-03-08T21:35:00.377Z	8268.99	0.49811115	4118.88	10	0.00120683	0.00002175	0.1061	4760	4887.28	-768.4	4128.88	100	4228.88	-531.12	-11.16%
2020-03-08T23:35:00.373Z	8180.01	0.49931798	4084.43	10	0.00121998	0.00002175	0.1063	4770	4897.39	-812.96	4094.43	100	4194.43	-575.57	-12.07%
2020-03-09T01:35:00.325Z	8133.07	0.50053796	4070.91	10	0.00122709	0.00002175	0.1065	4780	4907.5	-836.59	4080.91	100	4180.91	-599.09	-12.53%
2020-03-09T03:35:00.362Z	8064.3	0.50176505	4046.38	10	0.00123756	0.00002175	0.1067	4790	4917.61	-871.22	4056.38	100	4156.38	-633.62	-13.23%
